subject_id,object_id,subject_id_prefix,object_id_prefix,subject_name,object_name,predicate,Primary_Knowledge_Source,Knowledge_Source,publications,subject_category,object_category
64344,H0YDZ5,NCBIGene,UNIPROT,HIF3A,H0YDZ5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55331,B7Z2V2,NCBIGene,UNIPROT,ACER3,B7Z2V2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57573,A0A024R4Q9,NCBIGene,UNIPROT,ZNF471,A0A024R4Q9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
64127,A0A286YF65,NCBIGene,UNIPROT,NOD2,A0A286YF65_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1265,B4DDF4,NCBIGene,UNIPROT,CNN2,B4DDF4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26085,Q5BQ99,NCBIGene,UNIPROT,KLK13,Q5BQ99_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7439,A0A0S2Z4M4,NCBIGene,UNIPROT,BEST1,A0A0S2Z4M4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8773,A8K287,NCBIGene,UNIPROT,SNAP23,A8K287_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5101,B7ZM79,NCBIGene,UNIPROT,PCDH9,B7ZM79_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
340277,B8ZZQ8,NCBIGene,UNIPROT,FAM221A,B8ZZQ8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23567,B7Z4N4,NCBIGene,UNIPROT,ZNF346,B7Z4N4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51151,A0A076YIB8,NCBIGene,UNIPROT,SLC45A2,A0A076YIB8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4087,B7Z5N5,NCBIGene,UNIPROT,SMAD2,B7Z5N5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1666,A0A024R9D7,NCBIGene,UNIPROT,DECR1,A0A024R9D7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
78999,A0A024R5I6,NCBIGene,UNIPROT,LRFN4,A0A024R5I6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10527,B3KNG9,NCBIGene,UNIPROT,IPO7,B3KNG9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2799,A0A024RBC5,NCBIGene,UNIPROT,GNS,A0A024RBC5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5868,A0A024R2K1,NCBIGene,UNIPROT,RAB5A,A0A024R2K1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
114327,B2CKC5,NCBIGene,UNIPROT,EFHC1,B2CKC5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51052,Q53QV7,NCBIGene,UNIPROT,PRLH,Q53QV7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25777,A0A024R1P7,NCBIGene,UNIPROT,SUN2,A0A024R1P7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11108,A0A024RBM7,NCBIGene,UNIPROT,PRDM4,A0A024RBM7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
381,A4D0Z3,NCBIGene,UNIPROT,ARF5,A4D0Z3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
441476,B7ZM74,NCBIGene,UNIPROT,STPG3,B7ZM74_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79132,A0A024R1Y5,NCBIGene,UNIPROT,DHX58,A0A024R1Y5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54443,A0A024RA49,NCBIGene,UNIPROT,ANLN,A0A024RA49_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5916,A8K3H3,NCBIGene,UNIPROT,RARG,A8K3H3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2547,A0A024R1N4,NCBIGene,UNIPROT,XRCC6,A0A024R1N4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4891,A0A0X8GKR4,NCBIGene,UNIPROT,SLC11A2,A0A0X8GKR4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2646,A0A0C4DFN2,NCBIGene,UNIPROT,GCKR,A0A0C4DFN2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7009,A0A024R0Z5,NCBIGene,UNIPROT,TMBIM6,A0A024R0Z5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
148266,A0A024R0G4,NCBIGene,UNIPROT,ZNF569,A0A024R0G4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
30008,A0A024R5G1,NCBIGene,UNIPROT,EFEMP2,A0A024R5G1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1576,Q6GRK0,NCBIGene,UNIPROT,CYP3A4,Q6GRK0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7105,A0A024RCI0,NCBIGene,UNIPROT,TSPAN6,A0A024RCI0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22849,Q5QP71,NCBIGene,UNIPROT,CPEB3,Q5QP71_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3111,X5CF87,NCBIGene,UNIPROT,HLA-DOA,X5CF87_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2585,B7ZAX5,NCBIGene,UNIPROT,GALK2,B7ZAX5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3586,Q6FGW4,NCBIGene,UNIPROT,IL10,Q6FGW4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51816,B4E3Q4,NCBIGene,UNIPROT,ADA2,B4E3Q4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51284,B2R9N9,NCBIGene,UNIPROT,TLR7,B2R9N9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5378,Q3BDU3,NCBIGene,UNIPROT,PMS1,Q3BDU3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23266,A0A6I8PTT2,NCBIGene,UNIPROT,ADGRL2,A0A6I8PTT2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9990,A0A024R9I5,NCBIGene,UNIPROT,SLC12A6,A0A024R9I5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3109,A0A1V0E3P2,NCBIGene,UNIPROT,HLA-DMB,A0A1V0E3P2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
957,A0A024R6D3,NCBIGene,UNIPROT,ENTPD5,A0A024R6D3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1501,B4DRK2,NCBIGene,UNIPROT,CTNND2,B4DRK2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3119,Q5Y7D6,NCBIGene,UNIPROT,HLA-DQB1,Q5Y7D6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
58487,E9PIM0,NCBIGene,UNIPROT,CREBZF,E9PIM0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7411,Q6FH24,NCBIGene,UNIPROT,VBP1,Q6FH24_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
56992,C9JKA9,NCBIGene,UNIPROT,KIF15,C9JKA9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1124,B3VCF5,NCBIGene,UNIPROT,CHN2,B3VCF5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
60526,B4DRG3,NCBIGene,UNIPROT,LDAH,B4DRG3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9572,F1D8S3,NCBIGene,UNIPROT,NR1D1,F1D8S3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8061,E9PPX2,NCBIGene,UNIPROT,FOSL1,E9PPX2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10083,A0A0S2Z4U9,NCBIGene,UNIPROT,USH1C,A0A0S2Z4U9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11279,A0A024R9X4,NCBIGene,UNIPROT,KLF8,A0A024R9X4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3559,Q5W005,NCBIGene,UNIPROT,IL2RA,Q5W005_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9412,A0A024RAW0,NCBIGene,UNIPROT,MED21,A0A024RAW0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
286749,Q53S48,NCBIGene,UNIPROT,STON1-GTF2A1L,Q53S48_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55692,D3DU41,NCBIGene,UNIPROT,LUC7L,D3DU41_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
137868,Q08AT0,NCBIGene,UNIPROT,SGCZ,Q08AT0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2138,A6NCB9,NCBIGene,UNIPROT,EYA1,A6NCB9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
397,A0A024RAS5,NCBIGene,UNIPROT,ARHGDIB,A0A024RAS5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8892,Q53XC2,NCBIGene,UNIPROT,EIF2B2,Q53XC2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57614,Q96ES0,NCBIGene,UNIPROT,RELCH,Q96ES0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
64919,L8B567,NCBIGene,UNIPROT,BCL11B,L8B567_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
771,B3KUB4,NCBIGene,UNIPROT,CA12,B3KUB4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7157,K7PPA8,NCBIGene,UNIPROT,TP53,K7PPA8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7145,B2RU35,NCBIGene,UNIPROT,TNS1,B2RU35_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
830,A4D0V4,NCBIGene,UNIPROT,CAPZA2,A4D0V4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5080,F1T0F8,NCBIGene,UNIPROT,PAX6,F1T0F8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1545,Q53TK1,NCBIGene,UNIPROT,CYP1B1,Q53TK1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3184,A1LU37,NCBIGene,UNIPROT,HNRNPD,A1LU37_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
56478,A0A024R1K0,NCBIGene,UNIPROT,EIF4ENIF1,A0A024R1K0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6512,F1T0D4,NCBIGene,UNIPROT,SLC1A7,F1T0D4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23471,G3XAN4,NCBIGene,UNIPROT,TRAM1,G3XAN4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2107,B7Z7P8,NCBIGene,UNIPROT,ETF1,B7Z7P8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
25796,A0A0K0K1K7,NCBIGene,UNIPROT,PGLS,A0A0K0K1K7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6418,Q5VXV3,NCBIGene,UNIPROT,SET,Q5VXV3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7849,R9W7C9,NCBIGene,UNIPROT,PAX8,R9W7C9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
114548,A0A7I2R3P8,NCBIGene,UNIPROT,NLRP3,A0A7I2R3P8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6891,X5CMH5,NCBIGene,UNIPROT,TAP2,X5CMH5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8535,A0A0S2Z5B2,NCBIGene,UNIPROT,CBX4,A0A0S2Z5B2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1798,A0A024R3H8,NCBIGene,UNIPROT,DPAGT1,A0A024R3H8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10487,D3DPU2,NCBIGene,UNIPROT,CAP1,D3DPU2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5093,Q53SS8,NCBIGene,UNIPROT,PCBP1,Q53SS8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
710,E9KL26,NCBIGene,UNIPROT,SERPING1,E9KL26_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3316,A8KAH6,NCBIGene,UNIPROT,HSPB2,A8KAH6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79692,A0A024QZZ4,NCBIGene,UNIPROT,ZNF322,A0A024QZZ4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79979,A0A024RCF5,NCBIGene,UNIPROT,TRMT2B,A0A024RCF5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10935,A0A384MTR2,NCBIGene,UNIPROT,PRDX3,A0A384MTR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55116,Q9NW51,NCBIGene,UNIPROT,TMEM39B,Q9NW51_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51621,X5DNR2,NCBIGene,UNIPROT,KLF13,X5DNR2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9782,B3KM87,NCBIGene,UNIPROT,MATR3,B3KM87_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2074,A8K4Q3,NCBIGene,UNIPROT,ERCC6,A8K4Q3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2044,A0A384MU00,NCBIGene,UNIPROT,EPHA5,A0A384MU00_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
10728,A0A024RB32,NCBIGene,UNIPROT,PTGES3,A0A024RB32_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
114882,A0A024RBB8,NCBIGene,UNIPROT,OSBPL8,A0A024RBB8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8450,K4DI93,NCBIGene,UNIPROT,CUL4B,K4DI93_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9588,V9HWC7,NCBIGene,UNIPROT,PRDX6,V9HWC7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
87,A0A024R694,NCBIGene,UNIPROT,ACTN1,A0A024R694_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3895,A0A024R663,NCBIGene,UNIPROT,KTN1,A0A024R663_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
8454,A0A090N7U0,NCBIGene,UNIPROT,CUL1,A0A090N7U0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
998,A0A024RAA5,NCBIGene,UNIPROT,CDC42,A0A024RAA5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
140578,A0A0C4DFS2,NCBIGene,UNIPROT,CHODL,A0A0C4DFS2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
51705,Q4W5J1,NCBIGene,UNIPROT,EMCN,Q4W5J1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
712,A0A024RAG6,NCBIGene,UNIPROT,C1QA,A0A024RAG6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9437,A0A0A0MQZ0,NCBIGene,UNIPROT,NCR1,A0A0A0MQZ0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4133,A0A024R3Z1,NCBIGene,UNIPROT,MAP2,A0A024R3Z1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7592,A0A024R1C4,NCBIGene,UNIPROT,ZNF41,A0A024R1C4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26737,A0A0B4J1S0,NCBIGene,UNIPROT,OR1L1,A0A0B4J1S0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3995,A0A024R564,NCBIGene,UNIPROT,FADS3,A0A024R564_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
29113,M1T2K5,NCBIGene,UNIPROT,C6orf15,M1T2K5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
223082,A0A090N8Y8,NCBIGene,UNIPROT,ZNRF2,A0A090N8Y8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6563,B4DFJ8,NCBIGene,UNIPROT,SLC14A1,B4DFJ8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
140738,Q86SV2,NCBIGene,UNIPROT,TMEM37,Q86SV2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27086,Q548T7,NCBIGene,UNIPROT,FOXP1,Q548T7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84893,Q2TAK1,NCBIGene,UNIPROT,FBH1,Q2TAK1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55197,A0A024RC37,NCBIGene,UNIPROT,RPRD1A,A0A024RC37_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1082,A0A0F7RQP8,NCBIGene,UNIPROT,CGB3,A0A0F7RQP8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
93659,A0A0F7RQP8,NCBIGene,UNIPROT,CGB5,A0A0F7RQP8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
94115,A0A0F7RQP8,NCBIGene,UNIPROT,CGB8,A0A0F7RQP8_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54438,S4R302,NCBIGene,UNIPROT,GFOD1,S4R302_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
116841,A0A087X0B7,NCBIGene,UNIPROT,SNAP47,A0A087X0B7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9153,Q2M2A7,NCBIGene,UNIPROT,SLC28A2,Q2M2A7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26010,A0A024R3V0,NCBIGene,UNIPROT,SPATS2L,A0A024R3V0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84073,A0A140VK87,NCBIGene,UNIPROT,MYCBPAP,A0A140VK87_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5987,A0A1U9X8R9,NCBIGene,UNIPROT,TRIM27,A0A1U9X8R9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6625,Q9UFS1,NCBIGene,UNIPROT,SNRNP70,Q9UFS1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
26707,A0A126GWS4,NCBIGene,UNIPROT,OR2J2,A0A126GWS4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2729,E1CEI4,NCBIGene,UNIPROT,GCLC,E1CEI4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9830,A0A024R165,NCBIGene,UNIPROT,TRIM14,A0A024R165_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23042,Q86XE2,NCBIGene,UNIPROT,PDXDC1,Q86XE2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6595,B4DNT1,NCBIGene,UNIPROT,SMARCA2,B4DNT1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
672,A0A024R1V0,NCBIGene,UNIPROT,BRCA1,A0A024R1V0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
56965,A0A024R5Z4,NCBIGene,UNIPROT,PARP6,A0A024R5Z4_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
54970,A8K8G6,NCBIGene,UNIPROT,TTC12,A8K8G6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1133,A0A024R9I2,NCBIGene,UNIPROT,CHRM5,A0A024R9I2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
23787,A8YXX5,NCBIGene,UNIPROT,MTCH1,A8YXX5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6141,A0A024QZD1,NCBIGene,UNIPROT,RPL18,A0A024QZD1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
79139,A0A024R9G3,NCBIGene,UNIPROT,DERL1,A0A024R9G3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5950,Q5VY30,NCBIGene,UNIPROT,RBP4,Q5VY30_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
60386,Q5JPC1,NCBIGene,UNIPROT,SLC25A19,Q5JPC1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
22984,A0A3B3IUD7,NCBIGene,UNIPROT,PDCD11,A0A3B3IUD7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
6233,B2RDW1,NCBIGene,UNIPROT,RPS27A,B2RDW1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84661,B4DIS3,NCBIGene,UNIPROT,DPY30,B4DIS3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84335,A0A024QZF6,NCBIGene,UNIPROT,AKT1S1,A0A024QZF6_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
552891,A0A024R161,NCBIGene,UNIPROT,DNAJC25-GNG10,A0A024R161_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
58157,A0M8W9,NCBIGene,UNIPROT,NGB,A0M8W9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7114,Q0P5T0,NCBIGene,UNIPROT,TMSB4X,Q0P5T0_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5098,Q9BR81,NCBIGene,UNIPROT,PCDHGC3,Q9BR81_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
9215,X5DR28,NCBIGene,UNIPROT,LARGE1,X5DR28_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84280,B7Z503,NCBIGene,UNIPROT,BTBD10,B7Z503_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
361,V9PBN7,NCBIGene,UNIPROT,AQP4,V9PBN7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2189,Q53XM5,NCBIGene,UNIPROT,FANCG,Q53XM5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
387129,A0A090N8Z1,NCBIGene,UNIPROT,NPSR1,A0A090N8Z1_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
4893,Q5U091,NCBIGene,UNIPROT,NRAS,Q5U091_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84836,V9HW87,NCBIGene,UNIPROT,ABHD14B,V9HW87_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
3661,M0QYT9,NCBIGene,UNIPROT,IRF3,M0QYT9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
11041,A0A024R5F9,NCBIGene,UNIPROT,B4GAT1,A0A024R5F9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5645,A6XMV9,NCBIGene,UNIPROT,PRSS2,A6XMV9_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
101,Q14C66,NCBIGene,UNIPROT,ADAM8,Q14C66_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
7019,E5KSU5,NCBIGene,UNIPROT,TFAM,E5KSU5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55331,B7Z2Q2,NCBIGene,UNIPROT,ACER3,B7Z2Q2_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
27185,C4P0A5,NCBIGene,UNIPROT,DISC1,C4P0A5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
84957,A0A024R5N3,NCBIGene,UNIPROT,RELT,A0A024R5N3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
90594,A0A804HI69,NCBIGene,UNIPROT,ZNF439,A0A804HI69_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
5468,E9PFX5,NCBIGene,UNIPROT,PPARG,E9PFX5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
2253,A0A087X1S5,NCBIGene,UNIPROT,FGF8,A0A087X1S5_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
29760,Q2MD59,NCBIGene,UNIPROT,BLNK,Q2MD59_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
55631,A0A140VJN3,NCBIGene,UNIPROT,LRRC40,A0A140VJN3_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
1381,F1T0F7,NCBIGene,UNIPROT,CRABP1,F1T0F7_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
57446,Q5TH30,NCBIGene,UNIPROT,NDRG3,Q5TH30_HUMAN,translates_to,UNIPROT,UNIPROT,PMID:36408920,Gene,Protein
